18,26,27,29,41,44,48,49,55,56
2,4,6,24,33,35,43,58,60,65
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
6,24,25,33,43,45,58,60,61,65
6,18,24,27,29,35,41,48,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
2,6,24,35,43,45,58,60,61,65
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
2,6,13,18,24,35,38,43,60,65
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
13,18,27,29,37,40,41,48,55,56
2,6,24,35,54,60,63,64,65,69
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
1,3,9,18,22,42,51,52,72,74
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
10,15,28,30,36,62,66,71,73,75
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
2,4,11,13,33,37,38,40,63,67
18,26,27,29,41,44,48,49,55,56
2,4,6,13,24,33,35,37,38,40
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
14,16,25,46,47,50,57,68,76,77
18,26,27,29,41,44,48,49,55,56
2,4,8,12,13,33,37,38,40,67
4,11,13,37,38,40,54,63,64,67
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
1,3,7,8,12,19,20,21,52,74
2,6,24,25,35,58,60,61,65,76
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
8,12,14,17,34,54,63,64,69,70
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
8,12,18,26,27,29,41,48,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
16,25,43,45,47,58,60,61,65,76
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
6,11,33,37,40,54,63,64,67,69
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
18,26,27,29,41,44,48,49,55,56
4,11,13,37,38,40,54,63,64,67
