18,27,48,29,55,41,56,26,49,44
55,41,29,56,27,48,18,26,49,44
41,56,55,29,27,48,18,26,49,44
33,2,38,4,13,35,6,24,65,60
47,39,50,77,46,59,57,44,49,26
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,1,72,52
18,29,55,48,27,56,41,26,49,44
49,44,26,56,41,59,55,29,27,48
18,48,29,27,55,56,41,26,49,44
27,48,29,55,18,41,56,26,49,44
46,50,39,57,59,49,26,56,55,44
18,29,55,48,27,56,41,26,49,44
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,49,26,44
27,29,55,48,41,56,18,26,49,44
59,57,44,49,26,56,41,55,29,27
56,27,41,29,55,49,26,48,44,18
18,48,27,29,55,41,56,26,49,44
56,41,27,55,29,48,18,26,49,44
76,16,25,47,77,61,45,46,58,39
60,65,24,6,35,43,58,2,61,45
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
44,26,49,41,56,27,29,18,55,59
12,8,19,5,23,14,70,31,32,68
47,76,16,77,39,25,50,46,57,59
18,48,27,29,55,41,56,49,44,26
18,27,48,29,55,41,56,26,49,44
49,44,26,18,56,41,27,55,48,29
18,48,27,29,55,41,56,26,49,44
16,76,25,47,77,46,50,39,57,59
60,65,24,6,35,43,2,58,33,61
18,48,29,27,55,56,41,49,26,44
29,55,18,56,48,27,41,26,49,44
44,49,18,26,48,27,41,56,29,55
38,13,4,40,33,2,37,67,35,6
12,8,19,20,21,7,3,1,52,39
38,13,4,33,40,6,2,35,24,37
18,29,48,27,55,56,41,26,49,44
57,46,59,44,50,49,39,26,77,56
18,48,27,29,55,41,56,26,49,44
57,50,39,59,46,44,49,26,56,41
18,48,27,29,55,41,56,26,49,44
49,26,56,57,55,29,59,44,50,41
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
8,12,19,5,53,28,71,31,32,73
12,77,46,50,39,8,57,59,49,26
18,48,27,29,55,41,56,26,49,44
29,49,55,26,56,27,48,18,44,41
18,48,27,29,55,41,56,26,49,44
47,77,46,50,39,57,59,44,49,26
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
29,41,55,56,27,48,18,26,49,44
57,59,31,5,32,68,39,50,46,23
19,8,12,20,21,7,3,1,52,74
18,48,27,29,55,41,56,26,49,44
41,56,29,55,27,48,26,49,44,18
9,74,72,52,1,51,22,3,7,42
18,29,55,48,27,56,41,26,49,44
18,48,29,27,55,56,41,26,49,44
18,29,48,55,27,56,41,26,49,44
51,22,72,42,9,74,76,16,25,52
18,48,27,29,55,41,56,26,49,44
29,48,27,55,18,56,41,26,49,44
18,48,27,29,55,41,56,26,49,44
18,27,29,55,48,41,56,26,49,44
50,46,57,39,77,59,44,47,49,26
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
6,65,33,13,38,58,40,37,4,60
47,77,46,39,50,57,59,49,44,26
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
38,33,13,40,4,2,37,67,35,6
18,48,27,29,55,41,56,26,49,44
49,56,55,26,29,59,57,41,44,27
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
48,27,29,55,76,44,49,59,57,16
29,55,48,27,18,56,41,26,49,44
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
41,56,55,29,27,26,48,49,44,18
18,48,27,29,55,41,56,26,49,44
43,58,61,60,45,65,25,24,16,76
18,48,27,29,55,41,56,26,49,44
59,57,50,39,46,77,44,49,26,47
18,48,27,29,55,41,56,26,49,44
18,27,48,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
18,48,27,29,55,41,56,26,49,44
47,57,59,39,46,50,77,61,24,65
47,77,6,50,35,57,46,39,24,65
